LLAVEHOG,ORDEN,DIRECTORIO,NoHijos,NvEducacion,TipoContrato,Salud,Agua_Potable,Estrato,Satisfaccion
60102641,4,6010264,1,0,0,1,4,5,8
60102641,5,6010264,1,0,0,1,4,5,0
60102671,1,6010267,2,7,0,1,1,3,10
60102671,2,6010267,2,11,0,1,1,3,10
60102671,3,6010267,1,0,0,1,1,3,0
60102681,1,6010268,2,5,0,1,2,3,8
60102681,2,6010268,2,11,0,1,2,3,8
60102681,3,6010268,1,0,0,1,2,3,7
60102681,4,6010268,1,0,0,1,2,3,10
60102691,1,6010269,2,5,0,1,1,1,10
60102691,2,6010269,1,0,0,1,1,1,0
60102691,3,6010269,2,6,0,1,1,1,10
60102691,4,6010269,2,5,0,1,1,1,8
60102691,5,6010269,1,0,0,1,1,1,0
60102701,1,6010270,2,5,0,1,1,1,8
60102701,2,6010270,2,0,0,1,1,1,10
60102701,3,6010270,1,0,0,1,1,1,0
60102701,4,6010270,1,0,0,1,1,1,0
60102711,1,6010271,2,0,0,1,1,2,9
60102711,2,6010271,2,0,0,1,1,2,9
60102711,3,6010271,1,0,0,1,1,2,0
60102711,4,6010271,1,0,0,1,1,2,0
60102711,5,6010271,1,0,0,1,1,2,0
60102711,6,6010271,2,0,0,2,1,2,8
60102751,1,6010275,2,4,2,1,1,2,9
60102751,2,6010275,2,4,1,1,1,2,9
60102751,3,6010275,1,0,0,1,1,2,0
60102761,1,6010276,2,3,0,1,1,0,10
60102761,2,6010276,3,1,0,1,1,0,6
60102761,3,6010276,2,1,0,1,1,0,10
60102771,1,6010277,1,7,1,1,1,1,7
60102771,2,6010277,3,1,0,1,1,1,10
60102772,1,6010277,2,0,0,1,2,1,8
60102772,2,6010277,2,7,0,1,2,1,8
60102772,3,6010277,1,0,0,1,2,1,0
60102772,4,6010277,1,0,0,1,2,1,0
60102781,1,6010278,2,5,2,2,1,1,10
60102781,2,6010278,2,0,0,1,1,1,8
60102781,3,6010278,1,0,0,1,1,1,0
60102781,4,6010278,1,0,0,1,1,1,0
60102781,5,6010278,2,5,2,2,1,1,10
60102791,1,6010279,2,4,0,1,1,1,5
60102791,2,6010279,1,4,0,1,1,1,8
60102791,3,6010279,1,0,0,1,1,1,0
60102791,4,6010279,1,0,0,1,1,1,0
60102791,5,6010279,1,4,0,1,1,1,10
60102791,6,6010279,2,4,0,1,1,1,8
60102791,7,6010279,1,0,0,1,1,1,0
60102801,1,6010280,3,3,0,1,1,1,8
60102801,10,6010280,2,5,0,2,1,1,8
60102801,11,6010280,1,0,0,1,1,1,0
60102801,12,6010280,2,0,0,1,1,1,0
60102801,13,6010280,2,0,0,1,1,1,0
60102801,14,6010280,2,0,0,1,1,1,0
60102801,2,6010280,3,3,0,1,1,1,8
60102801,3,6010280,1,4,2,1,1,1,7
60102801,4,6010280,1,0,0,1,1,1,0
60102801,5,6010280,1,5,0,1,1,1,8
60102801,6,6010280,1,5,0,1,1,1,8
60102801,7,6010280,1,5,0,1,1,1,9
60102801,8,6010280,2,0,0,1,1,1,0
60102801,9,6010280,1,5,0,1,1,1,8
60102811,1,6010281,2,0,0,1,5,1,8
60102811,2,6010281,2,5,0,1,5,1,5
60102811,3,6010281,1,0,0,1,5,1,0
60102811,4,6010281,1,0,0,1,5,1,0
60102821,1,6010282,2,4,0,1,1,1,1
60102831,1,6010283,2,5,0,1,6,1,9
60102831,2,6010283,2,7,0,1,6,1,9
60102831,3,6010283,1,0,0,1,6,1,0
60102831,4,6010283,1,0,0,1,6,1,0
60102841,1,6010284,3,3,0,1,1,1,9
60102841,10,6010284,2,5,0,2,1,1,9
60102841,2,6010284,3,1,0,1,1,1,9
60102841,3,6010284,1,3,2,1,1,1,9
60102841,4,6010284,1,0,0,1,1,1,0
60102841,5,6010284,1,5,0,1,1,1,8
60102841,6,6010284,1,0,0,1,1,1,0
60102841,7,6010284,1,5,2,1,1,1,9
60102841,8,6010284,2,3,0,1,1,1,8
60102841,9,6010284,2,0,0,1,1,1,0
60102851,1,6010285,2,3,0,1,4,1,8
60102851,2,6010285,2,0,0,1,4,1,10
60102851,3,6010285,2,0,0,1,4,1,0
60102871,1,6010287,2,3,0,1,1,1,10
60102871,2,6010287,2,3,2,1,1,1,10
60102871,3,6010287,1,3,0,1,1,1,10
60102871,4,6010287,1,0,0,1,1,1,0
60102871,5,6010287,1,0,0,1,1,1,0
60102871,6,6010287,1,0,0,1,1,1,0
60102871,7,6010287,1,0,0,1,1,1,0
60102881,1,6010288,2,9,0,1,1,1,0
60102881,2,6010288,2,4,0,1,1,1,10
60102881,3,6010288,1,5,0,2,1,1,10
60102881,4,6010288,1,5,0,1,1,1,5
60102881,5,6010288,1,5,2,1,1,1,4
60102881,6,6010288,1,0,0,1,1,1,0
60102881,7,6010288,3,1,0,1,1,1,2
60102891,1,6010289,3,1,0,2,1,1,9
60102901,1,6010290,3,1,2,1,1,1,8
60102911,1,6010291,2,1,2,1,6,1,8
60102911,2,6010291,3,3,2,1,6,1,5
60102911,3,6010291,1,4,2,1,6,1,8
60102911,4,6010291,1,4,0,1,6,1,9
60102911,5,6010291,1,3,0,1,6,1,8
60102921,1,6010292,2,10,0,1,2,1,7
60102921,2,6010292,2,7,0,1,2,1,9
60102931,1,6010293,3,5,2,1,2,1,10
60102931,2,6010293,2,5,0,1,2,1,7
60102931,3,6010293,1,0,0,1,2,1,0
60102931,4,6010293,1,0,0,1,2,1,0
60102941,1,6010294,3,4,0,1,1,1,10
60102941,2,6010294,1,7,0,1,1,1,5
60102941,3,6010294,1,0,0,1,1,1,0
60102941,4,6010294,3,1,0,1,1,1,4
60102951,1,6010295,2,3,2,1,1,2,10
60102951,2,6010295,2,5,0,1,1,2,3
60102951,3,6010295,1,0,0,1,1,2,0
60102951,4,6010295,1,0,0,1,1,2,0
60102951,5,6010295,1,0,0,1,1,2,0
60102971,1,6010297,3,3,0,1,5,1,6
60102971,2,6010297,1,5,0,1,5,1,8
60102971,3,6010297,1,0,0,1,5,1,0
60102971,4,6010297,1,0,0,1,5,1,0
60102981,1,6010298,2,5,0,1,2,1,10
60102981,2,6010298,2,7,0,1,2,1,10
60102981,3,6010298,1,0,0,1,2,1,0
60102991,1,6010299,2,11,0,1,1,1,0
60102991,2,6010299,2,4,0,1,1,1,9
60102991,3,6010299,1,0,0,1,1,1,0
60102991,4,6010299,1,0,0,1,1,1,0
60103001,1,6010300,2,3,0,1,1,1,8
60103001,2,6010300,1,3,0,1,1,1,9
60103001,3,6010300,1,4,0,2,1,1,10
60103001,4,6010300,1,9,0,1,1,1,9
60103001,5,6010300,2,4,0,1,1,1,9
60103001,6,6010300,1,0,0,1,1,1,0
60103001,7,6010300,1,0,0,1,1,1,0
60103001,8,6010300,1,0,0,2,1,1,0
60103021,1,6010302,2,5,0,2,1,3,8
60103021,2,6010302,2,7,0,1,1,3,8
60103031,1,6010303,3,4,2,1,2,3,10
60103031,2,6010303,1,9,2,1,2,3,7
60103031,3,6010303,1,0,0,1,2,3,0
60103031,4,6010303,1,0,0,1,2,3,0
60103051,1,6010305,3,3,0,1,1,3,6
60103051,2,6010305,1,3,0,1,1,3,5
60103051,3,6010305,1,5,0,1,1,3,9
60103051,4,6010305,1,0,0,1,1,3,10
60103051,5,6010305,3,1,0,1,1,3,0
60103061,1,6010306,2,4,2,1,1,3,10
60103061,2,6010306,1,3,0,1,1,3,8
60103071,1,6010307,3,3,0,1,2,3,10
60103071,2,6010307,1,11,0,1,2,3,10
60103081,1,6010308,3,5,0,1,2,3,10
60103111,1,6010311,2,7,0,1,1,3,8
60103121,1,6010312,3,3,0,1,1,2,10
60103121,2,6010312,1,3,2,1,1,2,10
60103121,3,6010312,1,4,2,1,1,2,10
60103121,4,6010312,1,4,2,1,1,2,10
60103121,5,6010312,2,0,0,1,1,2,0
60103131,1,6010313,3,11,0,1,1,2,9
60103131,2,6010313,3,11,0,1,1,2,9
60103131,3,6010313,3,11,2,1,1,2,9
60103141,1,6010314,2,5,0,1,2,2,8
60103141,2,6010314,2,5,2,1,2,2,10
60103141,3,6010314,1,0,0,1,2,2,10
60103141,4,6010314,1,0,0,1,2,2,0
60103141,5,6010314,1,0,0,1,2,2,0
60103151,1,6010315,2,3,2,1,1,1,10
60103151,2,6010315,2,3,0,1,1,1,10
60103151,3,6010315,1,0,0,1,1,1,10
60103151,4,6010315,1,0,0,1,1,1,0
60103151,5,6010315,1,0,0,1,1,1,0
60103151,6,6010315,1,0,0,1,1,1,0
60103151,7,6010315,1,0,0,1,1,1,0
60103161,1,6010316,3,1,0,1,3,1,10
60103171,1,6010317,2,5,2,1,1,1,9
60103171,2,6010317,2,7,0,1,1,1,9
60103171,3,6010317,1,0,0,1,1,1,0
60103171,4,6010317,1,0,0,1,1,1,0
60103181,1,6010318,3,3,0,1,3,1,4
60103181,2,6010318,3,5,0,1,3,1,10
60103181,3,6010318,1,7,0,1,3,1,10
60103181,4,6010318,1,0,0,1,3,1,7
60103181,5,6010318,3,3,0,1,3,1,10
60103191,1,6010319,3,3,0,1,1,1,10
60103191,2,6010319,2,1,0,1,1,1,10
60103191,3,6010319,1,5,0,1,1,1,7
60103201,1,6010320,2,3,2,1,1,1,9
60103201,2,6010320,2,3,0,1,1,1,8
60103201,3,6010320,1,0,0,1,1,1,0
60103201,4,6010320,1,0,0,1,1,1,0
60103211,1,6010321,2,5,2,1,1,1,8
60103211,2,6010321,1,4,0,1,1,1,9
60103211,3,6010321,1,0,0,1,1,1,0
60103211,4,6010321,1,0,0,1,1,1,0
60103221,1,6010322,2,3,0,1,1,1,9
60103221,2,6010322,2,0,0,1,1,1,0
60103221,3,6010322,2,0,0,1,1,1,0
60103231,1,6010323,3,3,2,1,1,1,8
60103241,1,6010324,3,3,2,1,4,1,10
60103241,2,6010324,2,5,0,1,4,1,10
60103241,3,6010324,1,0,0,1,4,1,0
60103241,4,6010324,1,0,0,1,4,1,0
60103241,5,6010324,1,0,0,1,4,1,0
60103241,6,6010324,1,0,0,1,4,1,0
60103241,7,6010324,1,0,0,1,4,1,0
60103251,1,6010325,2,3,0,1,1,1,9
60103251,2,6010325,2,1,0,1,1,1,9
60103251,3,6010325,1,0,0,1,1,1,9
60103251,4,6010325,1,0,0,1,1,1,0
60103251,5,6010325,1,0,0,1,1,1,0
60103251,6,6010325,2,0,0,1,1,1,0
60103261,1,6010326,3,1,0,1,1,1,10
60103261,2,6010326,2,1,2,1,1,1,10
60103261,3,6010326,2,0,0,1,1,1,0
60103261,4,6010326,2,0,0,1,1,1,0
60103281,1,6010328,3,1,0,1,1,1,8
60103281,2,6010328,3,3,0,1,1,1,8
60103281,3,6010328,1,0,0,1,1,1,8
60103281,4,6010328,1,0,0,1,1,1,0
60103281,5,6010328,1,0,0,1,1,1,0
60103291,1,6010329,2,5,2,1,1,1,9
60103291,2,6010329,2,0,0,1,1,1,8
60103301,1,6010330,2,5,2,1,1,1,8
60103301,2,6010330,2,5,2,1,1,1,7
60103301,3,6010330,1,0,0,1,1,1,0
60103311,1,6010331,2,4,2,1,1,2,9
60103311,2,6010331,3,3,0,1,1,2,10
60103311,3,6010331,1,5,0,1,1,2,10
60103311,4,6010331,1,5,0,2,1,2,9
60103311,5,6010331,2,0,0,2,1,2,0
60103311,6,6010331,1,0,0,2,1,2,0
60103321,1,6010332,3,3,2,1,1,2,8
60103321,2,6010332,3,3,2,1,1,2,8
60103321,3,6010332,2,0,0,1,1,2,0
60103321,4,6010332,2,0,0,1,1,2,0
60103321,5,6010332,2,0,0,1,1,2,0
60103341,1,6010334,3,3,0,1,1,1,10
60103341,2,6010334,2,5,0,1,1,1,10
60103341,3,6010334,1,0,0,1,1,1,0
60103341,4,6010334,3,3,2,1,1,1,8
60103351,1,6010335,3,5,0,2,1,2,10
60103361,1,6010336,3,1,0,1,1,1,9
60103361,2,6010336,3,1,0,1,1,1,9
60103371,1,6010337,2,3,2,1,1,1,10
60103371,2,6010337,2,0,0,1,1,1,8
60103381,1,6010338,2,1,0,1,1,1,10
60103381,2,6010338,2,1,0,1,1,1,10
60103381,3,6010338,1,3,0,1,1,1,6
60103381,4,6010338,3,1,0,1,1,1,8
60103391,1,6010339,2,3,0,1,1,1,8
60103391,2,6010339,1,0,0,1,1,1,0
60103391,3,6010339,1,1,0,1,1,1,0
60103401,1,6010340,3,1,0,1,1,1,8
60103401,2,6010340,3,3,0,1,1,1,10
60103401,3,6010340,1,5,0,1,1,1,7
60103401,4,6010340,2,0,0,1,1,1,0
60103411,1,6010341,3,4,2,1,1,1,10
60103411,2,6010341,3,4,0,1,1,1,10
60103421,1,6010342,2,3,2,1,1,1,7
60103421,2,6010342,1,0,0,1,1,1,10
60103421,3,6010342,1,0,0,1,1,1,0
60103421,4,6010342,1,0,0,1,1,1,0
60103421,5,6010342,1,0,0,1,1,1,0
60103431,1,6010343,2,7,0,1,6,3,8
60103431,2,6010343,1,0,0,1,6,3,0
60103441,1,6010344,3,5,0,1,6,5,8
60103441,2,6010344,2,5,0,1,6,5,8
60103441,3,6010344,1,5,2,1,6,5,8
60103441,4,6010344,1,0,0,1,6,5,8
60103441,5,6010344,1,0,0,1,6,5,0
60103451,1,6010345,2,5,2,1,6,1,7
60103451,2,6010345,1,0,0,1,6,1,0
60103451,3,6010345,1,0,0,1,6,1,0
60103461,1,6010346,3,5,0,1,1,0,6
60103471,1,6010347,2,5,2,1,6,3,10
60103481,1,6010348,2,5,0,1,6,3,10
60103481,2,6010348,1,5,0,1,6,3,10
60103491,1,6010349,2,5,2,1,6,1,10
60103491,2,6010349,1,5,0,1,6,1,10
60103501,1,6010350,2,11,0,1,6,3,10
60103501,2,6010350,2,9,0,1,6,3,10
60103501,3,6010350,1,0,0,1,6,3,0
60103511,1,6010351,2,5,0,1,6,3,9
60103511,2,6010351,1,0,2,1,6,3,8
60103521,1,6010352,2,11,0,1,6,3,7
60103531,1,6010353,2,11,0,1,6,3,8
60103541,1,6010354,3,5,0,1,6,1,10
60103541,2,6010354,2,5,0,1,6,1,10
60103541,3,6010354,1,11,0,1,6,1,10
60103541,4,6010354,1,0,0,1,6,1,0
60103561,1,6010356,2,9,0,1,6,1,10
60103561,2,6010356,1,0,0,1,6,1,0
60103561,3,6010356,1,0,0,1,6,1,0
60103571,1,6010357,2,3,2,1,6,3,8
60103581,1,6010358,2,4,2,1,6,2,8
60103581,2,6010358,2,4,2,1,6,2,8
60103581,3,6010358,1,0,0,1,6,2,0
60103581,4,6010358,2,0,0,1,6,2,0
60103591,1,6010359,2,5,0,1,6,3,8
60103591,2,6010359,1,0,0,1,6,3,9
60103601,1,6010360,2,3,0,1,6,3,8
60103611,1,6010361,2,5,2,1,6,2,9
60103611,2,6010361,2,5,2,1,6,2,8
60103621,1,6010362,2,11,2,1,6,3,8
60103621,2,6010362,2,7,0,1,6,3,9
60103621,3,6010362,1,0,0,1,6,3,9
60103641,1,6010364,2,5,0,1,6,3,10
60103641,2,6010364,2,7,0,1,6,3,10
60103641,3,6010364,1,0,0,1,6,3,10
60103641,4,6010364,1,0,0,1,6,3,0
60103651,1,6010365,2,7,0,1,6,3,10
60103651,2,6010365,2,0,0,1,6,3,10
60103651,3,6010365,1,0,0,1,6,3,0
60103651,4,6010365,1,0,0,1,6,3,0
60103661,1,6010366,3,11,0,1,6,3,10
60103661,2,6010366,3,9,0,1,6,3,10
60103671,1,6010367,2,4,0,1,6,3,10
60103671,2,6010367,2,5,0,1,6,3,10
60103681,1,6010368,2,11,0,1,6,3,10
60103681,2,6010368,2,11,0,1,6,3,10
60103681,3,6010368,1,0,0,1,6,3,0
60103691,1,6010369,2,3,2,1,6,3,10
60103701,1,6010370,2,7,0,1,6,3,10
60103711,1,6010371,2,9,2,1,6,3,10
60103711,2,6010371,2,7,0,1,6,3,10
60103711,3,6010371,1,0,0,1,6,3,0
60103721,1,6010372,2,4,2,1,6,1,10
60103721,2,6010372,2,4,0,1,6,1,10
60103721,3,6010372,2,9,0,1,6,1,10
60103721,4,6010372,1,0,0,1,6,1,0
60103721,5,6010372,1,0,0,1,6,1,0
60103731,1,6010373,3,3,2,1,6,1,10
60103741,1,6010374,2,4,0,1,6,1,10
60103741,2,6010374,2,5,0,1,6,1,10
60103751,1,6010375,2,5,0,1,6,1,10
60103751,2,6010375,2,4,0,1,6,1,10
60103761,1,6010376,2,5,0,1,6,1,10
60103761,2,6010376,2,5,0,1,6,1,10
60103761,3,6010376,1,0,0,1,6,1,10
60103771,1,6010377,2,4,0,1,6,1,10
60103771,2,6010377,2,5,0,1,6,1,10
60103771,3,6010377,1,0,0,1,6,1,10
60103771,4,6010377,1,4,0,1,6,1,0
60103771,5,6010377,1,1,0,1,6,1,0
60103781,1,6010378,3,4,0,1,6,3,10
60103781,2,6010378,2,5,0,1,6,3,10
60103781,3,6010378,2,0,0,1,6,3,10
60103791,1,6010379,2,9,0,1,6,3,10
60103791,2,6010379,1,0,0,1,6,3,0
60103791,3,6010379,1,0,0,1,6,3,0
60103791,4,6010379,1,0,0,1,6,3,0
60103801,1,6010380,2,5,0,1,1,1,8
60103801,2,6010380,2,3,0,1,1,1,8
60103801,3,6010380,1,0,0,1,1,1,0
60103811,1,6010381,2,4,2,1,6,1,8
60103811,2,6010381,2,0,0,1,6,1,0
60103821,1,6010382,2,11,0,1,6,1,7
60103821,2,6010382,2,5,0,1,6,1,7
60103821,3,6010382,2,0,0,1,6,1,0
60103831,1,6010383,2,5,0,1,6,1,8
60103831,2,6010383,2,5,0,1,6,1,8
60103831,3,6010383,1,9,0,1,6,1,9
60103831,4,6010383,1,0,0,1,6,1,8
60103831,5,6010383,1,0,0,1,6,1,0
60103841,1,6010384,3,4,0,1,6,3,10
60103841,2,6010384,3,3,0,1,6,3,10
60103851,1,6010385,2,7,0,1,6,3,10
60103851,2,6010385,2,11,0,1,6,3,10
60103851,3,6010385,2,0,0,1,6,3,0
60103861,1,6010386,2,7,0,1,6,3,10
60103861,2,6010386,2,7,0,1,6,3,10
60103871,1,6010387,2,9,0,1,6,3,10
60103881,1,6010388,2,3,2,1,6,1,8
60103881,2,6010388,2,5,0,1,6,1,9
60103881,3,6010388,1,0,0,1,6,1,0
60103881,4,6010388,1,0,0,1,6,1,0
60103881,5,6010388,1,0,0,1,6,1,0
60103891,1,6010389,3,3,0,1,6,1,8
60103891,2,6010389,2,0,0,1,6,1,0
60103901,1,6010390,2,4,2,1,6,2,8
60103901,2,6010390,2,3,0,1,6,2,8
60103901,3,6010390,2,0,0,1,6,2,8
60103911,1,6010391,2,4,0,1,6,1,8
60103911,2,6010391,2,7,2,1,6,1,9
60103921,1,6010392,2,5,0,1,6,2,9
60103931,1,6010393,2,3,0,1,6,1,8
60103931,2,6010393,1,3,2,1,6,1,8
60103941,1,6010394,2,5,0,1,6,1,8
60103941,2,6010394,2,5,0,1,6,1,8
60103951,1,6010395,3,3,2,1,6,1,8
60103961,1,6010396,2,5,0,1,6,1,8
60103961,2,6010396,2,3,0,1,6,1,8
60103961,3,6010396,1,0,0,1,6,1,8
60103961,4,6010396,1,0,0,1,6,1,8
60103961,5,6010396,1,0,0,1,6,1,0
60103971,1,6010397,2,5,0,1,6,2,8
60103971,2,6010397,2,5,2,1,6,2,8
60103981,1,6010398,2,5,0,1,1,2,10
60103981,2,6010398,2,7,0,1,1,2,10
60103981,3,6010398,1,0,0,1,1,2,10
60103991,1,6010399,2,3,0,1,6,3,10
60104001,1,6010400,3,3,0,1,6,3,10
60104011,1,6010401,2,13,0,1,6,1,10
60104011,2,6010401,2,11,0,1,6,1,10
60104011,3,6010401,1,0,0,1,6,1,10
60104011,4,6010401,2,3,0,1,6,1,10
60104021,1,6010402,2,11,0,1,6,3,10
60104031,1,6010403,2,7,2,1,6,3,10
60104031,2,6010403,2,5,2,1,6,3,10
60104041,1,6010404,2,11,0,1,6,3,10
60104051,1,6010405,2,4,2,1,6,3,10
60104051,2,6010405,2,5,2,1,6,3,10
60104061,1,6010406,1,11,0,1,6,3,10
60104061,2,6010406,2,1,0,1,6,3,10
60104071,1,6010407,2,4,2,1,6,3,10
60104071,2,6010407,2,7,0,1,6,3,10
60104081,1,6010408,2,11,0,1,6,3,10
60104091,1,6010409,2,11,2,1,6,3,10
60104091,2,6010409,2,5,0,1,6,3,10
60104101,1,6010410,2,5,2,1,6,3,10
60104101,2,6010410,2,5,0,1,6,3,10
60104111,1,6010411,2,7,0,1,6,3,10
60104111,2,6010411,2,5,2,1,6,3,10
60104121,1,6010412,2,3,2,1,6,1,10
60104121,2,6010412,2,3,0,1,6,1,10
60104121,3,6010412,1,9,0,1,6,1,10
60104131,1,6010413,2,5,0,1,6,1,10
60104131,2,6010413,1,0,0,1,6,1,0
60104131,3,6010413,1,0,0,1,6,1,0
60104141,1,6010414,2,4,2,1,6,1,10
60104141,2,6010414,1,5,0,1,6,1,10
60104151,1,6010415,2,3,0,1,6,1,10
60104151,2,6010415,2,7,0,1,6,1,10
60104151,3,6010415,1,5,0,1,6,1,10
60104161,1,6010416,2,4,0,1,6,1,10
60104161,2,6010416,2,5,0,1,6,1,10
60104171,1,6010417,2,5,2,1,6,1,10
60104171,2,6010417,2,4,0,1,6,1,10
60104171,3,6010417,1,0,0,1,6,1,0
60104181,1,6010418,2,5,2,1,6,1,10
60104181,2,6010418,2,5,0,1,6,1,10
60104191,1,6010419,2,11,0,1,6,1,10
60104191,2,6010419,2,7,0,1,6,1,10
60104201,1,6010420,3,3,2,1,6,2,10
60104201,2,6010420,2,3,0,1,6,2,10
60104201,3,6010420,1,5,0,1,6,2,10
60104211,1,6010421,2,5,0,1,6,2,10
60104211,2,6010421,2,7,0,1,6,2,10
60104211,3,6010421,1,0,0,1,6,2,0
60104221,1,6010422,2,9,0,1,6,1,10
60104221,2,6010422,2,7,0,1,6,1,10
60104221,3,6010422,1,0,0,1,6,1,10
60104231,1,6010423,2,5,2,1,6,2,10
60104231,2,6010423,2,3,0,1,6,2,10
60104241,1,6010424,2,3,2,1,6,1,10
60104241,2,6010424,3,2,0,1,6,1,10
60104261,1,6010426,2,4,0,1,6,1,10
60104261,2,6010426,2,4,0,1,6,1,10
60104271,1,6010427,2,7,0,1,6,1,10
60104271,2,6010427,1,0,0,1,6,1,10
60104271,3,6010427,2,0,0,1,6,1,10
60104281,1,6010428,2,7,0,1,6,1,10
60104281,2,6010428,1,0,0,1,6,1,10
60104281,3,6010428,1,0,0,1,6,1,10
60104291,1,6010429,2,4,2,1,6,1,10
60104291,2,6010429,2,3,0,1,6,1,10
60104311,1,6010431,2,3,0,1,6,1,9
60104311,2,6010431,1,5,0,1,6,1,8
60104311,3,6010431,1,0,0,1,6,1,0
60104321,1,6010432,2,5,0,1,6,1,8
60104321,2,6010432,2,5,2,1,6,1,8
60104321,3,6010432,2,5,0,1,6,1,8
60104321,4,6010432,1,0,0,1,6,1,8
60104321,5,6010432,1,0,0,1,6,1,0
60104331,1,6010433,2,11,2,1,6,2,10
60104331,2,6010433,2,6,0,1,6,2,10
60104331,3,6010433,1,0,0,1,6,2,10
60104341,1,6010434,3,4,0,1,6,2,10
60104341,2,6010434,3,5,0,1,6,2,10
60104341,3,6010434,1,0,0,1,6,2,0
60104341,4,6010434,1,0,0,1,6,2,0
60104341,5,6010434,1,0,0,1,6,2,0
60104361,1,6010436,3,5,2,1,6,2,10
60104361,2,6010436,2,0,0,1,6,2,10
60104371,1,6010437,2,4,0,1,6,2,8
60104371,2,6010437,2,4,0,1,6,2,9
60104371,3,6010437,2,0,0,1,6,2,0
60104371,4,6010437,2,0,0,1,6,2,0
60104371,5,6010437,2,9,0,1,6,2,8
60104381,1,6010438,2,5,2,1,6,2,8
60104391,1,6010439,2,5,0,1,1,1,9
60104391,2,6010439,1,0,0,1,1,1,0
60104401,1,6010440,2,4,0,2,1,1,8
60104401,2,6010440,1,0,0,2,1,1,10
60104401,3,6010440,1,0,0,2,1,1,10
60104401,4,6010440,1,0,0,2,1,1,0
60104411,1,6010441,2,11,0,1,1,2,9
60104411,2,6010441,2,5,0,1,1,2,8
60104411,3,6010441,1,11,0,1,1,2,8
60104411,4,6010441,1,0,0,1,1,2,8
60104421,1,6010442,2,5,0,1,1,3,8
60104421,2,6010442,2,5,0,1,1,3,9
60104421,3,6010442,1,0,0,1,1,3,8
60104421,4,6010442,1,0,0,1,1,3,0
60104421,5,6010442,1,0,0,1,1,3,0
60104431,1,6010443,3,11,0,1,1,3,8
60104431,2,6010443,1,0,0,1,1,3,9
60104471,1,6010447,3,4,0,1,2,3,8
60104471,2,6010447,1,9,0,1,2,3,10
60104471,3,6010447,3,4,0,1,2,3,8
60104481,1,6010448,2,13,0,1,4,3,10
60104481,2,6010448,1,0,0,1,4,3,10
60104491,1,6010449,3,5,0,1,6,3,9
60104491,2,6010449,1,5,0,1,6,3,10
60104511,1,6010451,2,5,0,1,1,3,10
60104511,2,6010451,2,11,0,1,1,3,10
60104511,3,6010451,2,5,0,2,1,3,8
60104531,1,6010453,2,6,0,2,1,2,8
60104531,2,6010453,1,0,0,1,1,2,0
60104531,3,6010453,1,0,0,1,1,2,0
60104541,1,6010454,2,3,0,1,2,3,7
60104541,2,6010454,1,0,0,1,2,3,8
60104541,3,6010454,1,0,0,1,2,3,0
60104551,1,6010455,2,5,0,1,2,2,9
60104551,2,6010455,2,5,0,1,2,2,9
60104581,1,6010458,2,3,0,1,2,3,7
60104581,2,6010458,2,3,0,1,2,3,8
60104581,3,6010458,1,7,0,1,2,3,8
60104601,1,6010460,3,7,0,1,2,2,9
60104601,2,6010460,3,3,0,1,2,2,8
60104621,1,6010462,3,3,0,1,2,2,8
60104621,2,6010462,2,3,0,1,2,2,8
60104621,3,6010462,1,0,0,1,2,2,9
60104631,1,6010463,3,3,0,1,1,2,8
60104631,2,6010463,1,7,2,1,1,2,9
60104631,3,6010463,1,0,0,1,1,2,0
60104631,4,6010463,2,7,2,2,1,2,9
60104631,5,6010463,1,5,0,1,1,2,9
60104631,6,6010463,1,0,0,1,1,2,8
60104641,1,6010464,2,5,2,2,1,1,7
60104651,1,6010465,2,3,0,1,1,2,8
60104651,2,6010465,2,3,2,1,1,2,8
60104651,3,6010465,1,5,0,1,1,2,10
60104651,4,6010465,1,5,0,1,1,2,8
60104651,5,6010465,1,0,0,1,1,2,0
60104651,6,6010465,1,0,0,1,1,2,0
60104651,7,6010465,3,3,0,1,1,2,7
60104661,1,6010466,3,7,0,1,2,2,10
60104661,2,6010466,3,5,0,1,2,2,10
60104661,3,6010466,1,13,0,1,2,2,9
60104661,4,6010466,1,0,0,1,2,2,10
60104671,1,6010467,3,4,0,1,1,2,8
60104671,2,6010467,3,3,2,1,1,2,8
60104671,3,6010467,1,0,0,1,1,2,0
60104671,4,6010467,2,0,0,1,1,2,0
60104671,5,6010467,1,0,0,1,1,2,0
60104681,1,6010468,2,5,2,2,1,2,10
60104681,2,6010468,2,5,2,1,1,2,5
60104681,3,6010468,1,0,0,1,1,2,10
60104681,4,6010468,1,0,0,1,1,2,0
60104681,5,6010468,1,0,0,1,1,2,0
60104701,1,6010470,2,3,0,1,1,2,8
60104711,1,6010471,3,5,1,1,4,2,10
60104711,2,6010471,2,3,0,1,4,2,10
60104711,3,6010471,1,5,0,2,4,2,8
60104711,4,6010471,1,0,0,2,4,2,9
60104711,5,6010471,1,0,0,1,4,2,9
60104721,1,6010472,2,5,0,1,2,2,8
60104721,2,6010472,2,5,0,1,2,2,10
60104721,3,6010472,1,7,0,1,2,2,8
60104721,4,6010472,1,5,0,1,2,2,8
60104731,1,6010473,2,3,0,1,1,2,8
60104731,2,6010473,2,3,0,1,1,2,8
60104731,3,6010473,1,0,0,1,1,2,8
60104731,4,6010473,1,0,0,1,1,2,0
60104731,5,6010473,1,0,0,1,1,2,0
60104741,1,6010474,2,5,0,1,1,2,9
